EMPRESA: DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA
ID_EMPRESA: 1
PERIODO: 2019-08-13 ate 2026-05-30
Fonte: Sienge API REST ao vivo (/accounts-receivable/receivable-bills), sem uso do banco local.
Observacao: Ind., Dias, Acrescimo e Desconto ficam em branco/R$ 0,00 quando o endpoint principal do Sienge nao retorna esses campos.
Registros: companies=10; works=347; titles=1488.

OBRAS ADMINISTRADAS
ID_OBRA;OBRA
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1354;17/01/2025;1;;;R$ 22.321,41;R$ 0,00;R$ 0,00;R$ 22.321,41
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1355;24/01/2025;1;;;R$ 60.223,11;R$ 0,00;R$ 0,00;R$ 60.223,11
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1357;24/01/2025;1;;;R$ 5.013,18;R$ 0,00;R$ 0,00;R$ 5.013,18
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1358;27/01/2025;1;;;R$ 1.118.255,72;R$ 0,00;R$ 0,00;R$ 1.118.255,72
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1359;28/01/2025;1;;;R$ 17.402,53;R$ 0,00;R$ 0,00;R$ 17.402,53
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1360;30/01/2025;1;;;R$ 404,67;R$ 0,00;R$ 0,00;R$ 404,67
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1361;30/01/2025;1;;;R$ 17.840,64;R$ 0,00;R$ 0,00;R$ 17.840,64
DISTRITO SANITARIO ESPECIAL INDIGENA CEARA - DSEI/CE;NFSE 1362;03/02/2025;1;;;R$ 23.775,98;R$ 0,00;R$ 0,00;R$ 23.775,98
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1364;04/02/2025;1;;;R$ 4.658,20;R$ 0,00;R$ 0,00;R$ 4.658,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1365;14/02/2025;1;;;R$ 166.293,39;R$ 0,00;R$ 0,00;R$ 166.293,39
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1366;14/02/2025;1;;;R$ 45.086,44;R$ 0,00;R$ 0,00;R$ 45.086,44
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1367;14/02/2025;1;;;R$ 11.016,10;R$ 0,00;R$ 0,00;R$ 11.016,10
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 1368;17/02/2025;1;;;R$ 61.319,57;R$ 0,00;R$ 0,00;R$ 61.319,57
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1369;17/02/2025;1;;;R$ 3.837,14;R$ 0,00;R$ 0,00;R$ 3.837,14
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1370;17/02/2025;1;;;R$ 8.699,01;R$ 0,00;R$ 0,00;R$ 8.699,01
MUNICIPIO DE JUCAS - SECRETARIA MUNICIPAL DE EDUCACAO;NFSE 1371;19/02/2025;1;;;R$ 12.728,61;R$ 0,00;R$ 0,00;R$ 12.728,61
MUNICIPIO DE ASSARÉ;NFSE 1372;20/02/2025;1;;;R$ 126.050,57;R$ 0,00;R$ 0,00;R$ 126.050,57
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1373;20/02/2025;1;;;R$ 17.248,90;R$ 0,00;R$ 0,00;R$ 17.248,90
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1375;22/02/2025;1;;;R$ 148.695,18;R$ 0,00;R$ 0,00;R$ 148.695,18
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1376;25/02/2025;1;;;R$ 32.107,15;R$ 0,00;R$ 0,00;R$ 32.107,15
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1379;25/02/2025;1;;;R$ 786.278,04;R$ 0,00;R$ 0,00;R$ 786.278,04
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1380;17/03/2025;1;;;R$ 162.481,50;R$ 0,00;R$ 0,00;R$ 162.481,50
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1393;17/03/2025;1;;;R$ 8.817,28;R$ 0,00;R$ 0,00;R$ 8.817,28
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1396;17/03/2025;1;;;R$ 16.460,55;R$ 0,00;R$ 0,00;R$ 16.460,55
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1397;17/03/2025;1;;;R$ 18.271,94;R$ 0,00;R$ 0,00;R$ 18.271,94
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1398;17/03/2025;1;;;R$ 17.386,94;R$ 0,00;R$ 0,00;R$ 17.386,94
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1394;18/03/2025;1;;;R$ 33.262,52;R$ 0,00;R$ 0,00;R$ 33.262,52
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1395;20/03/2025;1;;;R$ 51.665,50;R$ 0,00;R$ 0,00;R$ 51.665,50
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1399;20/03/2025;1;;;R$ 2.508,16;R$ 0,00;R$ 0,00;R$ 2.508,16
PREFEITURA MUNICIPAL DE VARZEA ALEGRE;NFSE 1390;21/03/2025;1;;;R$ 216.349,55;R$ 0,00;R$ 0,00;R$ 216.349,55
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1392;21/03/2025;1;;;R$ 25.785,27;R$ 0,00;R$ 0,00;R$ 25.785,27
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1400;24/03/2025;1;;;R$ 14.224,45;R$ 0,00;R$ 0,00;R$ 14.224,45
CAIXA ECONOMICA FEDERAL;NEG EMPRÉSTIMO CAIXA;01/04/2025;1;;;R$ 481.017,50;R$ 0,00;R$ 0,00;R$ 481.017,50
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1401;01/04/2025;1;;;R$ 62.881,03;R$ 0,00;R$ 0,00;R$ 62.881,03
MUNICIPIO DE ASSARÉ;NFSE 1403;02/04/2025;1;;;R$ 66.869,68;R$ 0,00;R$ 0,00;R$ 66.869,68
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1404;03/04/2025;1;;;R$ 580.202,20;R$ 0,00;R$ 0,00;R$ 580.202,20
MUNICIPIO DE SOBRAL;NFSE 1405;11/04/2025;1;;;R$ 152.694,02;R$ 0,00;R$ 0,00;R$ 152.694,02
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1406;14/04/2025;1;;;R$ 4.018,52;R$ 0,00;R$ 0,00;R$ 4.018,52
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1407;14/04/2025;1;;;R$ 1.532,37;R$ 0,00;R$ 0,00;R$ 1.532,37
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1408;14/04/2025;1;;;R$ 421.025,20;R$ 0,00;R$ 0,00;R$ 421.025,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1409;15/04/2025;1;;;R$ 81.334,34;R$ 0,00;R$ 0,00;R$ 81.334,34
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1411;15/04/2025;1;;;R$ 2.904,19;R$ 0,00;R$ 0,00;R$ 2.904,19
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1412;16/04/2025;1;;;R$ 43.416,01;R$ 0,00;R$ 0,00;R$ 43.416,01
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1413;16/04/2025;1;;;R$ 15.279,61;R$ 0,00;R$ 0,00;R$ 15.279,61
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1414;16/04/2025;1;;;R$ 3.624,43;R$ 0,00;R$ 0,00;R$ 3.624,43
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1415;17/04/2025;1;;;R$ 139.327,62;R$ 0,00;R$ 0,00;R$ 139.327,62
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1415;17/04/2025;1;;;R$ 382.873,38;R$ 0,00;R$ 0,00;R$ 382.873,38
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1417;23/04/2025;1;;;R$ 300.000,00;R$ 0,00;R$ 0,00;R$ 300.000,00
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1418;23/04/2025;1;;;R$ 124.647,04;R$ 0,00;R$ 0,00;R$ 124.647,04
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1419;25/04/2025;1;;;R$ 488.103,88;R$ 0,00;R$ 0,00;R$ 488.103,88
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1420;25/04/2025;1;;;R$ 25.582,97;R$ 0,00;R$ 0,00;R$ 25.582,97
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1421;29/04/2025;1;;;R$ 1.996,93;R$ 0,00;R$ 0,00;R$ 1.996,93
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1422;29/04/2025;1;;;R$ 8.736,30;R$ 0,00;R$ 0,00;R$ 8.736,30
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1423;29/04/2025;1;;;R$ 8.011,51;R$ 0,00;R$ 0,00;R$ 8.011,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1424;29/04/2025;1;;;R$ 18.553,46;R$ 0,00;R$ 0,00;R$ 18.553,46
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1425;05/05/2025;1;;;R$ 60.602,26;R$ 0,00;R$ 0,00;R$ 60.602,26
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1426;08/05/2025;1;;;R$ 27.100,07;R$ 0,00;R$ 0,00;R$ 27.100,07
MUNICIPIO DE ASSARÉ;NFSE 1427;12/05/2025;1;;;R$ 97.470,94;R$ 0,00;R$ 0,00;R$ 97.470,94
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1428;12/05/2025;1;;;R$ 4.268,25;R$ 0,00;R$ 0,00;R$ 4.268,25
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1429;12/05/2025;1;;;R$ 8.619,34;R$ 0,00;R$ 0,00;R$ 8.619,34
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1430;13/05/2025;1;;;R$ 4.596,92;R$ 0,00;R$ 0,00;R$ 4.596,92
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1431;19/05/2025;1;;;R$ 73.900,81;R$ 0,00;R$ 0,00;R$ 73.900,81
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 1432;21/05/2025;1;;;R$ 18.381,34;R$ 0,00;R$ 0,00;R$ 18.381,34
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1433;22/05/2025;1;;;R$ 4.443,57;R$ 0,00;R$ 0,00;R$ 4.443,57
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1434;22/05/2025;1;;;R$ 426.463,72;R$ 0,00;R$ 0,00;R$ 426.463,72
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1435;26/05/2025;1;;;R$ 31.606,06;R$ 0,00;R$ 0,00;R$ 31.606,06
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1436;26/05/2025;1;;;R$ 140.300,61;R$ 0,00;R$ 0,00;R$ 140.300,61
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1437;26/05/2025;1;;;R$ 17.434,44;R$ 0,00;R$ 0,00;R$ 17.434,44
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1438;27/05/2025;1;;;R$ 17.731,81;R$ 0,00;R$ 0,00;R$ 17.731,81
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1439;27/05/2025;1;;;R$ 14.901,86;R$ 0,00;R$ 0,00;R$ 14.901,86
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1440;27/05/2025;1;;;R$ 174.453,91;R$ 0,00;R$ 0,00;R$ 174.453,91
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1441;28/05/2025;1;;;R$ 97.294,47;R$ 0,00;R$ 0,00;R$ 97.294,47
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1442;28/05/2025;1;;;R$ 31.511,46;R$ 0,00;R$ 0,00;R$ 31.511,46
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1443;28/05/2025;1;;;R$ 435.837,33;R$ 0,00;R$ 0,00;R$ 435.837,33
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1444;29/05/2025;1;;;R$ 276.367,39;R$ 0,00;R$ 0,00;R$ 276.367,39
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1445;30/05/2025;1;;;R$ 77.796,27;R$ 0,00;R$ 0,00;R$ 77.796,27
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1446;30/05/2025;1;;;R$ 69.813,32;R$ 0,00;R$ 0,00;R$ 69.813,32
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1459;01/06/2025;1;;;R$ 4.370,96;R$ 0,00;R$ 0,00;R$ 4.370,96
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1447;05/06/2025;1;;;R$ 52.870,17;R$ 0,00;R$ 0,00;R$ 52.870,17
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1448;09/06/2025;1;;;R$ 266.762,76;R$ 0,00;R$ 0,00;R$ 266.762,76
MUNICIPIO DE ASSARÉ;NFSE 1449;10/06/2025;1;;;R$ 27.048,00;R$ 0,00;R$ 0,00;R$ 27.048,00
DISTRITO SANITARIO ESPECIAL INDIGENA CEARA - DSEI/CE;NFSE 1450;10/06/2025;1;;;R$ 72.605,40;R$ 0,00;R$ 0,00;R$ 72.605,40
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1451;11/06/2025;1;;;R$ 20.986,62;R$ 0,00;R$ 0,00;R$ 20.986,62
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1452;11/06/2025;1;;;R$ 60.331,00;R$ 0,00;R$ 0,00;R$ 60.331,00
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1453;24/06/2025;1;;;R$ 84.002,91;R$ 0,00;R$ 0,00;R$ 84.002,91
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1454;24/06/2025;1;;;R$ 38.265,26;R$ 0,00;R$ 0,00;R$ 38.265,26
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1455;25/06/2025;1;;;R$ 64.311,88;R$ 0,00;R$ 0,00;R$ 64.311,88
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1456;26/06/2025;1;;;R$ 33.341,17;R$ 0,00;R$ 0,00;R$ 33.341,17
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1457;26/06/2025;1;;;R$ 133.553,86;R$ 0,00;R$ 0,00;R$ 133.553,86
PREFEITURA MUNICIPAL DE VARZEA ALEGRE;NFSE 1458;26/06/2025;1;;;R$ 106.796,69;R$ 0,00;R$ 0,00;R$ 106.796,69
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1460;01/07/2025;1;;;R$ 157.150,61;R$ 0,00;R$ 0,00;R$ 157.150,61
MUNICIPIO DE ASSARÉ;NFSE 1461;11/07/2025;1;;;R$ 138.104,05;R$ 0,00;R$ 0,00;R$ 138.104,05
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1462;15/07/2025;1;;;R$ 73.895,07;R$ 0,00;R$ 0,00;R$ 73.895,07
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1464;22/07/2025;1;;;R$ 27.467,25;R$ 0,00;R$ 0,00;R$ 27.467,25
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1465;23/07/2025;1;;;R$ 155.410,61;R$ 0,00;R$ 0,00;R$ 155.410,61
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1466;29/07/2025;1;;;R$ 21.753,19;R$ 0,00;R$ 0,00;R$ 21.753,19
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1468;29/07/2025;1;;;R$ 32.640,85;R$ 0,00;R$ 0,00;R$ 32.640,85
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1469;29/07/2025;1;;;R$ 387.829,35;R$ 0,00;R$ 0,00;R$ 387.829,35
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1470;30/07/2025;1;;;R$ 82.005,73;R$ 0,00;R$ 0,00;R$ 82.005,73
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1471;01/08/2025;1;;;R$ 85.747,74;R$ 0,00;R$ 0,00;R$ 85.747,74
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1472;01/08/2025;1;;;R$ 12.717,87;R$ 0,00;R$ 0,00;R$ 12.717,87
BANCO SANTANDER (BRASIL) S.A.;REC CONTA GARANTIDA;01/08/2025;1;;;R$ 150.000,00;R$ 0,00;R$ 0,00;R$ 150.000,00
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1475;05/08/2025;1;;;R$ 12.389,92;R$ 0,00;R$ 0,00;R$ 12.389,92
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1474;06/08/2025;1;;;R$ 1.740,78;R$ 0,00;R$ 0,00;R$ 1.740,78
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1491;14/08/2025;1;;;R$ 522,64;R$ 0,00;R$ 0,00;R$ 522,64
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1492;14/08/2025;1;;;R$ 1.293,66;R$ 0,00;R$ 0,00;R$ 1.293,66
MUNICIPIO DE SOBRAL;NFSE 1488;18/08/2025;1;;;R$ 87.455,26;R$ 0,00;R$ 0,00;R$ 87.455,26
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1493;18/08/2025;1;;;R$ 735,14;R$ 0,00;R$ 0,00;R$ 735,14
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1494;18/08/2025;1;;;R$ 487,16;R$ 0,00;R$ 0,00;R$ 487,16
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1495;18/08/2025;1;;;R$ 2.497,41;R$ 0,00;R$ 0,00;R$ 2.497,41
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1496;18/08/2025;1;;;R$ 1.256,13;R$ 0,00;R$ 0,00;R$ 1.256,13
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1497;18/08/2025;1;;;R$ 2.485,38;R$ 0,00;R$ 0,00;R$ 2.485,38
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1498;18/08/2025;1;;;R$ 1.273,47;R$ 0,00;R$ 0,00;R$ 1.273,47
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1499;18/08/2025;1;;;R$ 1.138,85;R$ 0,00;R$ 0,00;R$ 1.138,85
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1500;18/08/2025;1;;;R$ 573,13;R$ 0,00;R$ 0,00;R$ 573,13
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1501;18/08/2025;1;;;R$ 1.518,93;R$ 0,00;R$ 0,00;R$ 1.518,93
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1502;18/08/2025;1;;;R$ 1.318,39;R$ 0,00;R$ 0,00;R$ 1.318,39
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1489;19/08/2025;1;;;R$ 67.550,52;R$ 0,00;R$ 0,00;R$ 67.550,52
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1490;19/08/2025;1;;;R$ 10.976,57;R$ 0,00;R$ 0,00;R$ 10.976,57
PREFEITURA MUNICIPAL DE VARZEA ALEGRE;NFSE 1503;21/08/2025;1;;;R$ 63.865,73;R$ 0,00;R$ 0,00;R$ 63.865,73
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1504;25/08/2025;1;;;R$ 152.293,28;R$ 0,00;R$ 0,00;R$ 152.293,28
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1505;25/08/2025;1;;;R$ 181.438,49;R$ 0,00;R$ 0,00;R$ 181.438,49
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1506;25/08/2025;1;;;R$ 47.723,44;R$ 0,00;R$ 0,00;R$ 47.723,44
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1507;27/08/2025;1;;;R$ 1.587,27;R$ 0,00;R$ 0,00;R$ 1.587,27
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1508;27/08/2025;1;;;R$ 2.043,94;R$ 0,00;R$ 0,00;R$ 2.043,94
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1509;27/08/2025;1;;;R$ 507,20;R$ 0,00;R$ 0,00;R$ 507,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1510;27/08/2025;1;;;R$ 1.438,60;R$ 0,00;R$ 0,00;R$ 1.438,60
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1511;27/08/2025;1;;;R$ 2.440,42;R$ 0,00;R$ 0,00;R$ 2.440,42
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1512;27/08/2025;1;;;R$ 2.426,51;R$ 0,00;R$ 0,00;R$ 2.426,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1513;27/08/2025;1;;;R$ 1.667,88;R$ 0,00;R$ 0,00;R$ 1.667,88
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1514;27/08/2025;1;;;R$ 1.340,21;R$ 0,00;R$ 0,00;R$ 1.340,21
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1515;27/08/2025;1;;;R$ 2.100,00;R$ 0,00;R$ 0,00;R$ 2.100,00
